customer_id,name,phone,city,state,zipcode,age,gender,marital_status,dependents,education_level,occupation,employment_status,annual_income,credit_score,existing_loans,avg_monthly_expense,vehicle_owner,vehicle_type,budget_per_month,customer_tenure_years,coverage_preferences,risk_tolerance,interest_tags
CUST_724037,Clayton Byrd,649.856.5215x1891,San Jose,California,95101,33,female,married,3,master,doctor,self-employed,40720,820,multiple,3774.01,True,none,265,6.4,"['home', 'life']",Low,"['vehicle', 'family', 'maternity']"
CUST_575301,James Duffy,(405)641-9719x25344,Minneapolis,Minnesota,55414,30,female,married,1,master,salesperson,self-employed,77749,823,personal,5594.72,True,car,203,1.9,['health'],High,"['vehicle', 'travel', 'family', 'maternity']"
CUST_727773,Taylor Jones,(381)300-4965,Dallas,Texas,75201,75,nonbinary,married,1,phd,shop owner,retired,52039,772,car,4626.88,True,none,126,7.3,"['life', 'auto']",Low,"['retirement', 'education', 'family', 'vehicle']"
CUST_804505,Julia Macias,205-903-4981x03612,New York,New York,10003,65,nonbinary,married,2,master,shop owner,retired,37540,761,home,2548.46,True,bike,218,7.0,"['health', 'life']",Medium,"['retirement', 'family', 'vehicle']"
CUST_759629,Anna Wilcox,+1-652-490-8118,San Jose,California,95101,70,nonbinary,married,3,phd,shop owner,retired,34577,735,home,2962.42,True,none,150,9.0,['health'],Medium,"['retirement', 'education', 'family', 'vehicle']"
CUST_264922,Julie Smith,(811)604-0866x802,Seattle,Washington,98103,33,male,single,0,master,engineer,self-employed,36649,746,home,2576.26,True,bike,229,0.7,"['life', 'auto']",Medium,['vehicle']
CUST_156768,Gregory Wells,001-482-213-1832x07208,Minneapolis,Minnesota,55414,34,female,single,0,master,teacher,employed,56451,666,home,5021.13,True,car,349,7.2,"['auto', 'life']",High,['vehicle']
CUST_609937,Michael Montgomery,(519)603-5804,Seattle,Washington,98103,37,nonbinary,divorced,1,bachelor,doctor,employed,79210,650,personal,5376.91,True,car,180,4.0,"['health', 'home']",Medium,"['travel', 'education', 'family', 'vehicle']"
CUST_593298,Ryan Smith,(390)936-1340x783,Seattle,Washington,98103,24,nonbinary,single,0,bachelor,intern,employed,42794,699,home,3643.13,False,none,258,6.3,"['health', 'auto']",High,['education']
CUST_551499,Victor Copeland,+1-885-649-3979,Minneapolis,Minnesota,55401,64,female,widowed,2,master,advisor,retired,27947,689,personal,1931.28,True,car,188,9.6,['auto'],Medium,"['retirement', 'education', 'family', 'vehicle']"
CUST_736604,Tonya Martinez,714-761-3447x552,Minneapolis,Minnesota,55419,46,male,divorced,1,master,salesperson,self-employed,45561,672,none,3934.55,False,none,100,4.9,['auto'],Low,"['education', 'family', 'maternity']"
CUST_537883,Miss Traci Johnson,001-310-608-8935x2106,San Jose,California,95112,44,nonbinary,divorced,3,master,salesperson,self-employed,60184,741,car,4183.42,True,car,316,0.7,['health'],Low,"['education', 'family', 'vehicle']"
CUST_596115,Vernon Smith,393.680.5578,Miami,Florida,33101,74,male,widowed,3,master,consultant,retired,53649,757,multiple,4250.36,True,none,206,0.9,"['health', 'life']",Low,"['retirement', 'vehicle', 'family', 'maternity']"
CUST_263664,Erin Lee,(995)696-5682x0176,Miami,Florida,33130,66,female,married,3,master,advisor,retired,59051,705,car,5773.05,True,none,295,3.7,"['life', 'home']",Medium,"['family', 'maternity', 'education', 'retirement', 'travel', 'vehicle']"
CUST_732983,David Bennett,(947)712-0797x469,Miami,Florida,33125,30,male,married,3,master,teacher,self-employed,40114,788,personal,3047.86,True,bike,244,0.7,['health'],High,"['education', 'family', 'vehicle']"
CUST_555901,Keith Hurst,(273)908-4069,Dallas,Texas,75203,68,nonbinary,divorced,3,bachelor,advisor,retired,36731,631,car,3130.47,True,car,310,4.9,['auto'],Medium,"['retirement', 'education', 'family', 'vehicle']"
CUST_628252,Amy White,8803901868,Dallas,Texas,75203,52,nonbinary,married,2,master,teacher,self-employed,88537,688,personal,8428.18,True,bike,123,3.8,"['home', 'health']",Medium,"['education', 'family', 'vehicle']"
CUST_353707,Robert Frye,9133295923,Minneapolis,Minnesota,55419,61,female,married,1,phd,retired,retired,22121,656,multiple,2072.51,False,none,277,4.6,['life'],Medium,"['retirement', 'family']"
CUST_493162,Victoria Wilson,226.762.3633,Minneapolis,Minnesota,55419,32,male,married,3,master,freelancer,employed,117581,588,personal,8450.66,True,bike,380,5.1,['health'],Low,"['travel', 'education', 'family', 'vehicle']"
CUST_495844,Christopher Thomas,633-668-0795x04859,Seattle,Washington,98102,41,female,married,1,master,doctor,employed,106490,695,none,7114.68,True,none,381,8.5,"['home', 'auto']",Medium,"['travel', 'education', 'family', 'vehicle']"
CUST_748503,Kevin Anderson,268.927.3888x971,Minneapolis,Minnesota,55401,33,male,single,0,master,technician,employed,108963,692,none,9817.55,True,none,140,3.3,"['life', 'auto']",Medium,['vehicle']
CUST_453185,Jacob Nunez,(392)895-4806x698,New York,New York,10001,51,nonbinary,widowed,2,master,teacher,self-employed,50584,790,personal,3383.13,False,none,178,5.4,"['life', 'home']",Low,"['travel', 'family']"
CUST_643851,Joseph Smith,607.963.5063,New York,New York,10002,69,female,divorced,1,bachelor,retired,retired,28348,737,home,2520.03,True,bike,119,4.0,"['home', 'health']",Low,"['retirement', 'education', 'family', 'vehicle']"
CUST_611491,Michelle Castro,278-747-9885,San Jose,California,95112,22,female,single,0,high_school,sales trainee,employed,106432,638,none,7384.54,True,bike,306,4.6,['life'],Low,"['education', 'vehicle']"
CUST_827795,Jessica Thompson,361-639-2889,San Jose,California,95112,38,female,married,3,master,teacher,employed,94563,811,home,9079.95,True,none,265,8.4,"['auto', 'life']",Low,"['vehicle', 'education', 'family', 'maternity']"
CUST_951625,Mrs. Jenna Ryan MD,(596)577-5073,San Jose,California,95101,36,nonbinary,married,2,bachelor,engineer,employed,100488,773,none,8993.4,True,car,215,9.5,['health'],High,"['education', 'family', 'vehicle']"
CUST_869274,Tony Snow,(817)819-5610,Minneapolis,Minnesota,55401,70,male,divorced,1,bachelor,shop owner,retired,45115,734,car,4327.02,True,car,356,5.9,['health'],High,"['retirement', 'family', 'vehicle']"
CUST_996422,James Stewart,001-943-818-9030,Chicago,Illinois,60602,62,nonbinary,divorced,2,master,shop owner,retired,56713,686,home,4444.22,True,car,212,3.0,"['health', 'home']",Low,"['retirement', 'vehicle', 'family', 'maternity']"
CUST_534184,Brenda Jacobs,508.995.3330,San Jose,California,95112,26,female,single,0,bachelor,doctor,employed,60522,642,none,5228.99,True,none,101,3.4,"['health', 'auto']",Medium,['vehicle']
CUST_429989,Gabrielle Cook,001-829-490-5960,Minneapolis,Minnesota,55419,67,female,widowed,2,bachelor,shop owner,retired,39392,677,multiple,2961.16,True,car,135,0.7,['auto'],Medium,"['retirement', 'family', 'vehicle']"
CUST_650777,Casey Mathis,+1-890-324-7807x372,Dallas,Texas,75201,68,male,married,3,phd,shop owner,retired,37615,765,personal,2695.88,False,none,113,2.6,"['auto', 'life']",High,"['retirement', 'family']"
CUST_572824,Brenda Huerta,(850)744-7290x63923,Dallas,Texas,75201,58,male,married,1,bachelor,salesperson,self-employed,79007,813,multiple,5320.93,True,car,307,9.7,['health'],Medium,"['vehicle', 'education', 'family', 'maternity']"
CUST_925025,Lauren Wilkins,001-301-602-9331x4667,Chicago,Illinois,60601,24,nonbinary,single,0,bachelor,student,student,31020,792,personal,2120.69,True,none,118,1.3,"['auto', 'life']",Medium,"['education', 'vehicle']"
CUST_358428,Olivia Brown,(612)607-6931x535,Minneapolis,Minnesota,55414,40,male,married,2,bachelor,doctor,employed,76817,670,multiple,6294.38,True,none,253,8.8,"['auto', 'home']",Medium,"['family', 'vehicle']"
CUST_177473,Nicole Singh,+1-525-310-5627x94862,Dallas,Texas,75201,21,male,married,2,high_school,junior developer,employed,49413,632,home,4042.76,True,bike,393,9.1,['life'],Low,"['vehicle', 'education', 'family', 'maternity']"
CUST_795826,Robin Porter,+1-896-795-4609,Dallas,Texas,75201,56,nonbinary,divorced,1,master,teacher,employed,62311,708,car,4265.08,True,car,282,3.7,"['home', 'life']",Low,"['education', 'family', 'vehicle']"
CUST_503415,Chris Roberts,(591)853-0306,San Jose,California,95112,46,nonbinary,widowed,2,bachelor,engineer,employed,102920,593,none,7414.57,False,none,219,3.9,['health'],Medium,['family']
CUST_305600,Brian Gordon,385.603.7348,Miami,Florida,33125,42,male,divorced,3,master,teacher,self-employed,45424,719,personal,4318.35,True,none,255,7.8,['auto'],High,"['education', 'family', 'vehicle']"
CUST_353153,Jacob Frazier,001-289-307-0737x862,Seattle,Washington,98103,71,nonbinary,widowed,3,master,shop owner,retired,35964,691,home,2536.61,False,none,298,5.8,['auto'],High,"['retirement', 'education', 'family']"
CUST_851932,Lance Spencer,(519)442-3318x8097,Chicago,Illinois,60603,32,male,married,2,master,freelancer,self-employed,32187,672,car,2648.68,True,none,151,5.0,['auto'],Medium,"['vehicle', 'family', 'maternity']"
CUST_758916,Jessica Gutierrez,(389)844-4329x201,Minneapolis,Minnesota,55401,28,female,single,0,bachelor,salesperson,self-employed,79159,604,car,6996.02,True,none,373,7.1,"['health', 'home']",Medium,['vehicle']
CUST_445261,Melinda Jones,(727)417-4785x48047,Miami,Florida,33125,43,female,married,1,bachelor,freelancer,self-employed,73346,730,none,6879.45,False,none,302,4.3,['auto'],Medium,"['education', 'family']"
CUST_883270,Stacey Meyer,(901)210-5528x3918,Minneapolis,Minnesota,55419,31,female,divorced,1,bachelor,teacher,employed,47259,668,car,4537.23,True,bike,136,8.5,"['life', 'auto']",Medium,"['family', 'vehicle']"
CUST_843320,Nathan Hart,638.793.2540x703,San Jose,California,95112,52,male,married,1,bachelor,technician,employed,46144,629,multiple,3453.13,True,none,198,5.5,"['home', 'auto']",High,"['education', 'family', 'vehicle']"
CUST_173617,Eric Bean,826.591.2708x4284,Seattle,Washington,98103,74,female,married,1,bachelor,consultant,retired,24021,550,car,2122.28,True,bike,338,9.5,['home'],Medium,"['retirement', 'family', 'vehicle']"
CUST_968713,Ronald Gutierrez,(992)930-1423x314,San Jose,California,95101,28,male,married,3,bachelor,freelancer,employed,42751,698,none,3546.83,True,bike,247,1.7,"['health', 'auto']",High,"['family', 'vehicle']"
CUST_977239,Kelsey Johnson PhD,(836)760-5882x0237,Minneapolis,Minnesota,55414,32,female,single,0,master,teacher,employed,95516,806,car,7620.73,False,none,133,4.4,"['home', 'life']",Low,[]
CUST_734402,Michael Lawrence,001-735-431-3972x262,New York,New York,10001,34,nonbinary,married,3,bachelor,freelancer,employed,84995,799,multiple,7943.78,True,none,305,8.1,['life'],Medium,"['vehicle', 'family', 'maternity']"
CUST_221788,Thomas Gardner,+1-313-580-1743x199,Seattle,Washington,98103,56,female,divorced,1,master,engineer,employed,94325,672,car,6831.16,True,none,242,7.7,['home'],High,"['travel', 'family', 'vehicle']"
CUST_908371,Paul Howell,758-339-9204,Minneapolis,Minnesota,55401,70,male,married,2,bachelor,advisor,retired,59649,663,none,4406.15,True,bike,345,1.3,"['auto', 'home']",Medium,"['retirement', 'family', 'vehicle']"
CUST_859670,Amanda Brewer,+1-473-905-0421,Miami,Florida,33125,64,male,widowed,3,phd,shop owner,retired,23416,728,car,2156.44,True,none,177,0.7,"['home', 'health']",Medium,"['retirement', 'education', 'family', 'vehicle']"
CUST_698999,Jared Raymond,001-840-366-0598,Dallas,Texas,75202,66,male,married,1,phd,advisor,retired,39461,640,none,3808.13,True,bike,276,6.7,"['home', 'health']",High,"['retirement', 'education', 'family', 'vehicle']"
CUST_578202,Megan Hernandez,416-367-2016x48018,New York,New York,10003,73,female,widowed,3,master,advisor,retired,24420,718,home,1904.59,True,bike,237,7.0,['health'],Medium,"['retirement', 'family', 'vehicle']"
CUST_517252,Jeffrey Turner,001-968-972-0657,Minneapolis,Minnesota,55414,65,nonbinary,married,2,phd,shop owner,retired,50344,745,none,3517.06,True,bike,384,3.3,['life'],Low,"['family', 'maternity', 'education', 'retirement', 'travel', 'vehicle']"
CUST_647044,Charles Williams,+1-869-666-3324x22332,New York,New York,10001,67,nonbinary,divorced,3,phd,consultant,retired,36563,773,multiple,2442.23,True,bike,214,9.6,['health'],Low,"['retirement', 'family', 'vehicle']"
CUST_409253,Javier Porter,(844)644-3816,San Jose,California,95101,25,male,married,1,master,salesperson,self-employed,79970,693,multiple,5478.04,True,car,101,5.0,['health'],High,"['vehicle', 'education', 'family', 'maternity']"
CUST_481086,Robert Hendricks,(991)649-5901x39335,New York,New York,10003,50,female,divorced,1,bachelor,manager,self-employed,70178,687,home,5201.86,True,bike,133,2.0,"['auto', 'life']",Low,"['vehicle', 'family', 'maternity']"
CUST_260999,Richard Skinner,(427)996-7168,Minneapolis,Minnesota,55414,52,male,divorced,3,master,freelancer,employed,56884,647,home,4683.21,True,car,106,2.5,['home'],Low,"['education', 'family', 'vehicle']"
CUST_515650,Karina Wilson,+1-838-450-8926x88902,Miami,Florida,33130,53,male,married,1,master,salesperson,employed,75999,650,personal,6916.89,True,car,394,1.6,"['life', 'auto']",Low,"['vehicle', 'travel', 'family', 'maternity']"
CUST_132115,Sabrina Moore,966-943-0281x1011,New York,New York,10001,47,female,divorced,3,master,manager,employed,72601,686,none,6581.12,True,bike,229,1.1,['home'],Low,"['family', 'education', 'maternity', 'travel', 'vehicle']"
CUST_106366,Douglas Brandt,+1-291-521-9334x350,Miami,Florida,33130,38,female,married,2,bachelor,freelancer,employed,83148,722,none,6093.96,True,bike,173,6.0,"['life', 'auto']",Low,"['vehicle', 'travel', 'family', 'maternity']"
CUST_150325,Amanda Lopez,(554)327-3802,Chicago,Illinois,60601,61,nonbinary,widowed,2,bachelor,shop owner,retired,32788,754,home,3090.05,False,none,290,2.0,['life'],Low,"['retirement', 'family']"
CUST_481820,Peter Elliott,+1-673-519-5626x5483,Chicago,Illinois,60603,73,nonbinary,married,2,phd,shop owner,retired,39933,651,car,3573.4,False,none,256,5.2,"['life', 'home']",High,"['retirement', 'family', 'maternity']"
CUST_716102,Karen Conner MD,4348031856,Minneapolis,Minnesota,55414,25,male,divorced,1,master,technician,self-employed,63196,789,home,4705.89,True,none,378,5.7,['home'],Low,"['travel', 'education', 'family', 'vehicle']"
CUST_866338,Jeffrey Nicholson,001-248-496-0422x395,Minneapolis,Minnesota,55414,21,female,married,2,high_school,sales trainee,employed,117726,683,multiple,9529.04,True,bike,167,2.2,['auto'],High,"['travel', 'education', 'family', 'vehicle']"
CUST_249732,Jennifer Rodriguez,235-801-5531,Chicago,Illinois,60603,31,male,married,2,master,freelancer,self-employed,51048,698,multiple,4175.85,True,car,154,7.0,"['life', 'health']",High,"['travel', 'education', 'family', 'vehicle']"
CUST_108139,Kendra Prince,(366)820-6126x112,Dallas,Texas,75202,40,nonbinary,married,2,master,teacher,self-employed,89740,655,none,6086.97,False,none,185,2.2,['life'],Medium,"['travel', 'family']"
CUST_829737,Pamela Lyons,001-642-646-5440x6215,San Jose,California,95101,37,female,married,3,bachelor,teacher,employed,40921,554,personal,3046.01,True,car,159,7.6,"['life', 'home']",Low,"['family', 'vehicle']"
CUST_830518,Valerie Juarez,303-276-2253,Dallas,Texas,75201,70,male,married,3,phd,shop owner,retired,55455,753,car,3848.47,False,none,174,5.4,"['health', 'auto']",Medium,"['retirement', 'travel', 'family']"
CUST_215678,Emma Moreno,217-973-7973,New York,New York,10001,65,nonbinary,married,1,bachelor,shop owner,retired,52534,744,multiple,4060.78,True,none,252,7.9,"['home', 'auto']",High,"['retirement', 'travel', 'family', 'vehicle']"
CUST_457441,Kathleen Fletcher,854.515.0032,Seattle,Washington,98101,48,female,married,1,master,salesperson,employed,90541,683,car,6858.52,True,car,252,7.8,"['health', 'auto']",Medium,"['travel', 'education', 'family', 'vehicle']"
CUST_936101,John Montgomery,324-765-3324x7237,San Jose,California,95112,52,male,widowed,3,bachelor,doctor,self-employed,83239,704,multiple,6388.33,False,none,286,5.3,"['home', 'auto']",Low,"['travel', 'family']"
CUST_302695,Jennifer Jenkins,799.988.2673,San Jose,California,95101,44,female,married,1,bachelor,doctor,self-employed,85116,730,home,5760.33,True,bike,150,8.2,"['home', 'life']",Low,"['family', 'vehicle']"
CUST_716424,John Jones,(817)546-7535,Chicago,Illinois,60603,21,nonbinary,single,0,high_school,junior developer,employed,90843,606,home,7031.55,True,none,356,3.6,['life'],Low,"['education', 'travel', 'vehicle']"
CUST_224655,Austin Howe,295.805.0677x98243,San Jose,California,95110,28,nonbinary,married,1,bachelor,salesperson,employed,51403,668,home,3718.15,False,none,301,3.5,['home'],Low,"['travel', 'education', 'family']"
CUST_573415,Justin Anderson,4838168742,Chicago,Illinois,60603,48,male,married,3,bachelor,teacher,employed,56771,747,personal,5056.05,True,bike,317,8.0,"['health', 'auto']",Low,"['travel', 'family', 'vehicle']"
CUST_213008,Jerry Rivera,001-447-600-0675x752,Minneapolis,Minnesota,55414,22,male,single,0,bachelor,junior developer,employed,49652,624,car,4525.0,True,bike,388,3.1,"['home', 'health']",Low,"['education', 'vehicle']"
CUST_482392,Melissa Lewis,001-751-373-2289x65839,San Jose,California,95112,35,nonbinary,married,3,master,engineer,employed,94850,717,personal,8159.39,False,none,152,9.1,['life'],High,['family']
CUST_735138,Cindy Walker,001-815-651-2132x184,Dallas,Texas,75202,38,female,married,2,bachelor,engineer,self-employed,54312,618,car,4583.84,True,car,164,9.7,['auto'],Medium,"['education', 'family', 'vehicle']"
CUST_286586,Darrell Smith,902.810.6841x2119,Seattle,Washington,98103,39,male,single,0,master,engineer,self-employed,86218,727,multiple,5774.5,False,none,131,3.0,"['health', 'home']",High,[]
CUST_584680,James Lawson,+1-566-959-7154x00142,Miami,Florida,33130,72,male,married,2,master,consultant,retired,56884,697,home,5639.42,True,none,327,4.1,"['health', 'life']",Low,"['family', 'education', 'retirement', 'travel', 'vehicle']"
CUST_291177,Gregory Gonzalez III,535-461-7474x91838,Minneapolis,Minnesota,55419,24,female,single,0,high_school,intern,employed,47316,603,home,4287.41,True,none,116,4.8,"['life', 'health']",Medium,"['education', 'vehicle']"
CUST_158356,Victoria Dalton,+1-448-708-2538,Miami,Florida,33101,55,nonbinary,married,1,bachelor,technician,employed,118154,769,personal,10952.6,False,none,175,1.6,"['life', 'health']",Medium,"['travel', 'education', 'family', 'maternity']"
CUST_165157,Janet Thompson,602-885-6783,San Jose,California,95101,29,nonbinary,single,0,master,manager,self-employed,41916,655,none,3416.1,True,none,386,3.6,"['life', 'auto']",Low,['vehicle']
CUST_528187,Peter Dunlap,633-646-6155,Dallas,Texas,75201,29,male,married,3,bachelor,technician,employed,61942,651,multiple,5116.24,True,bike,232,4.5,"['auto', 'home']",High,"['travel', 'education', 'family', 'vehicle']"
CUST_618854,William Clark,6214515501,Minneapolis,Minnesota,55419,46,nonbinary,divorced,3,master,manager,self-employed,40199,712,car,2983.48,False,none,275,2.2,"['life', 'home']",High,"['education', 'family', 'maternity']"
CUST_260592,Natasha Houston,(657)881-1008,San Jose,California,95112,36,male,married,3,master,salesperson,self-employed,50845,768,personal,4102.8,False,none,127,9.9,['life'],High,['family']
CUST_134891,Andrew Cole,(506)328-7195x5720,San Jose,California,95110,29,female,married,3,bachelor,engineer,self-employed,75024,639,personal,5517.38,True,bike,113,0.5,['home'],Low,"['family', 'vehicle']"
CUST_229195,Terry Vargas,649-431-1249,Chicago,Illinois,60602,66,nonbinary,married,3,bachelor,retired,retired,24867,703,personal,1848.87,True,bike,395,8.5,['life'],Medium,"['retirement', 'vehicle', 'family', 'maternity']"
CUST_639425,Stacy Hendricks,+1-671-728-3516,New York,New York,10002,28,nonbinary,married,1,master,doctor,employed,92285,725,none,6611.14,True,car,384,7.0,['home'],Low,"['vehicle', 'travel', 'family', 'maternity']"
CUST_707105,Michael Jackson,001-420-344-7239x60106,Seattle,Washington,98103,63,female,married,1,bachelor,advisor,retired,22582,741,none,1821.47,False,none,128,5.0,"['health', 'life']",Low,"['retirement', 'education', 'family']"
CUST_620473,Carla Torres,(806)992-7609x73110,Chicago,Illinois,60603,48,nonbinary,married,3,master,engineer,self-employed,35455,710,car,2656.11,False,none,146,0.8,['health'],High,"['education', 'family']"
CUST_593531,Danielle Herring,267.790.4397,San Jose,California,95112,43,male,divorced,1,bachelor,doctor,employed,85615,677,multiple,6424.84,True,none,217,7.2,['health'],Low,"['education', 'family', 'vehicle']"
CUST_745430,Joshua Travis,+1-258-487-8188x565,Chicago,Illinois,60603,70,nonbinary,married,3,phd,shop owner,retired,41873,650,multiple,3172.19,True,none,331,7.6,"['life', 'home']",Low,"['retirement', 'education', 'family', 'vehicle']"
CUST_904625,George Diaz,001-716-901-4123,Seattle,Washington,98103,36,nonbinary,married,1,bachelor,doctor,self-employed,48626,705,home,4602.54,True,car,287,1.4,['life'],Medium,"['family', 'vehicle']"
CUST_727794,Roger Baker,(475)796-8398x7220,New York,New York,10002,70,female,widowed,2,master,shop owner,retired,54968,635,personal,5197.4,False,none,102,8.5,"['auto', 'life']",Low,"['retirement', 'family']"
CUST_378431,Michael Sloan,(728)478-4181x1992,Miami,Florida,33101,71,female,divorced,3,phd,shop owner,retired,53366,550,car,5134.21,True,car,363,1.1,"['home', 'health']",Medium,"['retirement', 'travel', 'family', 'vehicle']"
CUST_939574,Barbara Jones,+1-981-593-9477x245,Chicago,Illinois,60601,56,nonbinary,married,2,bachelor,engineer,self-employed,54502,726,car,3942.49,True,bike,155,1.4,['health'],High,"['family', 'vehicle']"
CUST_826851,Debra Vasquez,001-954-422-4013x15691,Miami,Florida,33101,54,female,married,2,master,freelancer,employed,61750,754,car,5947.87,False,none,310,1.6,['health'],High,"['education', 'family']"
CUST_410909,Austin Johnson,3106030527,Seattle,Washington,98103,20,male,single,0,bachelor,intern,employed,74694,558,multiple,6932.6,False,none,353,6.8,['health'],Medium,['education']
CUST_577801,John Stewart,+1-477-473-1225,San Jose,California,95101,72,nonbinary,divorced,2,phd,retired,retired,59961,639,none,5601.46,False,none,244,5.0,"['auto', 'life']",Medium,"['retirement', 'education', 'family', 'maternity']"
CUST_567679,Tammy Alexander,001-334-413-5517x5518,Minneapolis,Minnesota,55401,66,nonbinary,widowed,3,bachelor,shop owner,retired,25282,737,none,2235.12,True,bike,272,5.6,"['auto', 'health']",High,"['retirement', 'vehicle', 'family', 'maternity']"
CUST_857117,Kevin Robinson,(669)438-5640x16881,Seattle,Washington,98102,59,nonbinary,married,3,master,manager,self-employed,51669,823,car,4506.29,True,bike,250,9.7,['auto'],Low,"['education', 'family', 'vehicle']"
CUST_392342,Omar Shaw,(503)758-3789x0682,San Jose,California,95112,33,female,divorced,1,master,salesperson,self-employed,41927,701,car,3111.03,True,car,397,2.5,"['life', 'auto']",High,"['vehicle', 'education', 'family', 'maternity']"
CUST_165119,Thomas Stout,+1-511-959-7018x861,Seattle,Washington,98103,38,female,married,1,master,manager,self-employed,37787,656,none,2587.16,False,none,309,5.8,"['life', 'auto']",Low,"['family', 'maternity']"
CUST_414058,Eric Diaz,8902812753,Seattle,Washington,98102,21,nonbinary,single,0,bachelor,sales trainee,employed,107955,689,car,10634.62,False,none,152,4.1,['life'],Medium,['education']
CUST_755929,Donna Singleton,+1-256-670-8006x71948,New York,New York,10001,23,male,single,0,bachelor,intern,employed,48835,782,home,3849.98,True,bike,280,4.5,['health'],Low,"['education', 'vehicle']"
CUST_554042,Victoria Roberts,501-389-9022x54901,Minneapolis,Minnesota,55414,54,nonbinary,married,3,bachelor,technician,self-employed,65362,661,none,4739.3,False,none,313,1.2,"['auto', 'home']",High,"['travel', 'education', 'family']"
CUST_385746,Linda Palmer,(686)976-5915x4615,Chicago,Illinois,60603,73,female,married,1,phd,consultant,retired,56108,652,home,4186.13,True,car,187,9.2,"['home', 'auto']",Low,"['retirement', 'family', 'vehicle']"
CUST_954056,Katrina Wagner,505-411-9456,Dallas,Texas,75203,65,nonbinary,divorced,2,phd,consultant,retired,52866,671,multiple,3657.84,False,none,329,8.9,"['life', 'health']",Low,"['retirement', 'education', 'family', 'maternity']"
CUST_667886,Edwin Boyd,001-308-817-4619,San Jose,California,95112,55,female,married,3,bachelor,technician,employed,60885,642,home,4173.11,False,none,295,5.5,"['life', 'home']",High,"['travel', 'education', 'family']"
CUST_107605,Lauren Walker,622.320.2763x78743,Miami,Florida,33130,69,female,married,1,phd,shop owner,retired,44819,707,home,3006.42,True,none,347,4.8,['auto'],Medium,"['retirement', 'family', 'vehicle']"
CUST_158651,Kevin Scott,896.262.6206,Dallas,Texas,75201,62,nonbinary,married,1,phd,advisor,retired,42738,797,car,3038.32,True,bike,317,2.1,['home'],Medium,"['retirement', 'family', 'vehicle']"
CUST_143787,David Contreras,001-409-377-1963x72931,Chicago,Illinois,60602,33,female,married,3,master,freelancer,employed,47981,719,personal,3262.33,True,none,164,2.1,"['home', 'health']",Medium,"['family', 'vehicle']"
CUST_776251,Mckenzie Evans,228-658-5654x17408,Seattle,Washington,98103,29,female,married,2,bachelor,manager,self-employed,88482,684,personal,6069.76,True,bike,153,1.5,"['health', 'life']",High,"['travel', 'education', 'family', 'vehicle']"
CUST_173980,Steve Garza,807.853.5370,Dallas,Texas,75201,53,female,divorced,2,bachelor,manager,self-employed,48254,682,car,3837.45,False,none,320,5.2,['life'],Low,['family']
CUST_267415,Richard Powers,001-458-716-4658x82682,Miami,Florida,33101,38,nonbinary,married,2,master,freelancer,self-employed,31901,606,personal,3173.33,False,none,222,6.9,"['auto', 'home']",High,"['family', 'maternity']"
CUST_223027,Judith Wyatt,+1-598-843-7741x311,Dallas,Texas,75202,22,female,single,0,bachelor,sales trainee,employed,67043,752,home,6511.69,False,none,124,2.6,['health'],High,['education']
CUST_393814,Emily Cooper,741-499-4720x2313,New York,New York,10003,52,female,married,2,bachelor,engineer,employed,86642,695,multiple,7147.8,True,none,138,0.9,['health'],Medium,"['vehicle', 'family', 'maternity']"
CUST_410184,Douglas Carlson,983-801-4506x4687,Seattle,Washington,98101,40,female,married,1,master,salesperson,self-employed,40859,689,personal,3253.76,True,bike,295,4.0,"['auto', 'life']",High,"['family', 'vehicle']"
CUST_980637,Theresa Harris,392.538.3007x767,Chicago,Illinois,60602,41,nonbinary,married,3,master,doctor,employed,84905,850,home,7306.14,True,bike,168,5.8,['home'],Low,"['education', 'family', 'vehicle']"
CUST_759714,Justin Tanner,990-550-8776x9838,Chicago,Illinois,60601,55,male,divorced,1,master,salesperson,employed,88099,717,none,8220.44,False,none,371,6.6,['health'],Medium,"['travel', 'family', 'maternity']"
CUST_414767,Antonio Daugherty,893.964.4740x392,Miami,Florida,33101,25,female,married,2,master,manager,self-employed,50949,654,home,4741.78,True,none,169,5.0,"['auto', 'life']",Low,"['education', 'family', 'vehicle']"
CUST_932882,Tracy Soto,(525)587-7458,Minneapolis,Minnesota,55414,72,nonbinary,married,1,phd,consultant,retired,26000,674,car,1866.63,False,none,246,0.6,['life'],Medium,"['retirement', 'education', 'family']"
CUST_192841,Angela Santiago,+1-850-622-1108x787,Seattle,Washington,98101,56,female,married,3,bachelor,teacher,self-employed,77083,768,home,5446.69,True,none,262,6.0,['health'],Medium,"['family', 'vehicle']"
CUST_825514,Theresa Kirk,953.859.7671x345,New York,New York,10003,35,male,married,2,bachelor,teacher,employed,54922,706,car,4983.97,False,none,219,3.0,"['home', 'health']",Low,"['education', 'family']"
CUST_420146,Justin Nelson,511-335-1106,New York,New York,10002,47,nonbinary,married,1,bachelor,manager,self-employed,83699,613,none,7864.89,True,car,144,8.9,['health'],Low,"['vehicle', 'education', 'family', 'maternity']"
CUST_688867,Jesse Vargas,281-775-6350x019,San Jose,California,95101,30,nonbinary,married,3,bachelor,teacher,self-employed,74395,755,car,6168.31,True,car,393,1.5,['life'],Low,"['vehicle', 'travel', 'family', 'maternity']"
